id,name,link
Reg597,"Перечень кредитных организаций, соответствующих требованиям пунктов 1 и 2 Требований, утвержденных постановлением Правительства Российской Федерации от 10.07.2018 № 806 «Об утверждении требований к кредитным организациям на территории Российской Федерации, в которых государственная корпорация «Агентство по страхованию вкладов», государственная корпорация — Фонд содействия реформированию жилищно-коммунального хозяйства, Государственная корпорация по содействию разработке, производству и экспорту высокотехнологичной промышленной продукции «Ростех», Государственная корпорация по атомной энергии «Росатом», Государственная корпорация по космической деятельности «Роскосмос», Государственная компания «Российские автомобильные дороги» и публично-правовые компании вправе открывать банковские и иные счета и с которыми эти государственные корпорации, государственная компания и публично-правовые компании вправе заключать договоры банковского вклада (депозита), и внесении изменений в Правила инвестирования временно свободных средств государственной корпорации, государственной компании», по состоянию на: - 01.08.2018",/vfs/credit/fzlist/fz806list-20180801.xls
Reg598,"Перечень кредитных организаций, соответствующих требованиям пунктов 1 и 2 Требований, утвержденных постановлением Правительства Российской Федерации от 10.07.2018 № 806 «Об утверждении требований к кредитным организациям на территории Российской Федерации, в которых государственная корпорация «Агентство по страхованию вкладов», государственная корпорация — Фонд содействия реформированию жилищно-коммунального хозяйства, Государственная корпорация по содействию разработке, производству и экспорту высокотехнологичной промышленной продукции «Ростех», Государственная корпорация по атомной энергии «Росатом», Государственная корпорация по космической деятельности «Роскосмос», Государственная компания «Российские автомобильные дороги» и публично-правовые компании вправе открывать банковские и иные счета и с которыми эти государственные корпорации, государственная компания и публично-правовые компании вправе заключать договоры банковского вклада (депозита), и внесении изменений в Правила инвестирования временно свободных средств государственной корпорации, государственной компании», по состоянию на: - 01.07.2018",/vfs/credit/fzlist/fz806list-20180701.xls
Reg599,"Перечень кредитных организаций, соответствующих требованиям пункта 3 Требований, утвержденных постановлением Правительства Российской Федерации от 10.07.2018 № 806 «Об утверждении требований к кредитным организациям на территории Российской Федерации, в которых государственная корпорация «Агентство по страхованию вкладов», государственная корпорация — Фонд содействия реформированию жилищно-коммунального хозяйства, Государственная корпорация по содействию разработке, производству и экспорту высокотехнологичной промышленной продукции «Ростех», Государственная корпорация по атомной энергии «Росатом», Государственная корпорация по космической деятельности «Роскосмос», Государственная компания «Российские автомобильные дороги» и публично-правовые компании вправе открывать банковские и иные счета и с которыми эти государственные корпорации, государственная компания и публично-правовые компании вправе заключать договоры банковского вклада (депозита), и внесении изменений в Правила инвестирования временно свободных средств государственной корпорации, государственной компании», по состоянию на: - 01.02.2024",/vfs/credit/fzlist/fz806_3list-20240201.xlsx
Reg600,"Перечень кредитных организаций, соответствующих требованиям пункта 3 Требований, утвержденных постановлением Правительства Российской Федерации от 10.07.2018 № 806 «Об утверждении требований к кредитным организациям на территории Российской Федерации, в которых государственная корпорация «Агентство по страхованию вкладов», государственная корпорация — Фонд содействия реформированию жилищно-коммунального хозяйства, Государственная корпорация по содействию разработке, производству и экспорту высокотехнологичной промышленной продукции «Ростех», Государственная корпорация по атомной энергии «Росатом», Государственная корпорация по космической деятельности «Роскосмос», Государственная компания «Российские автомобильные дороги» и публично-правовые компании вправе открывать банковские и иные счета и с которыми эти государственные корпорации, государственная компания и публично-правовые компании вправе заключать договоры банковского вклада (депозита), и внесении изменений в Правила инвестирования временно свободных средств государственной корпорации, государственной компании», по состоянию на: - 01.01.2024",/vfs/credit/fzlist/fz806_3list-20240101.xlsx
Reg601,"Перечень кредитных организаций, соответствующих требованиям пункта 3 Требований, утвержденных постановлением Правительства Российской Федерации от 10.07.2018 № 806 «Об утверждении требований к кредитным организациям на территории Российской Федерации, в которых государственная корпорация «Агентство по страхованию вкладов», государственная корпорация — Фонд содействия реформированию жилищно-коммунального хозяйства, Государственная корпорация по содействию разработке, производству и экспорту высокотехнологичной промышленной продукции «Ростех», Государственная корпорация по атомной энергии «Росатом», Государственная корпорация по космической деятельности «Роскосмос», Государственная компания «Российские автомобильные дороги» и публично-правовые компании вправе открывать банковские и иные счета и с которыми эти государственные корпорации, государственная компания и публично-правовые компании вправе заключать договоры банковского вклада (депозита), и внесении изменений в Правила инвестирования временно свободных средств государственной корпорации, государственной компании», по состоянию на: - 01.12.2023",/vfs/credit/fzlist/fz806_3list-20231201.xlsx
Reg602,"Перечень кредитных организаций, соответствующих требованиям пункта 3 Требований, утвержденных постановлением Правительства Российской Федерации от 10.07.2018 № 806 «Об утверждении требований к кредитным организациям на территории Российской Федерации, в которых государственная корпорация «Агентство по страхованию вкладов», государственная корпорация — Фонд содействия реформированию жилищно-коммунального хозяйства, Государственная корпорация по содействию разработке, производству и экспорту высокотехнологичной промышленной продукции «Ростех», Государственная корпорация по атомной энергии «Росатом», Государственная корпорация по космической деятельности «Роскосмос», Государственная компания «Российские автомобильные дороги» и публично-правовые компании вправе открывать банковские и иные счета и с которыми эти государственные корпорации, государственная компания и публично-правовые компании вправе заключать договоры банковского вклада (депозита), и внесении изменений в Правила инвестирования временно свободных средств государственной корпорации, государственной компании», по состоянию на: - 01.11.2023",/vfs/credit/fzlist/fz806_3list-20231101.xlsx
Reg603,"Перечень кредитных организаций, соответствующих требованиям пункта 3 Требований, утвержденных постановлением Правительства Российской Федерации от 10.07.2018 № 806 «Об утверждении требований к кредитным организациям на территории Российской Федерации, в которых государственная корпорация «Агентство по страхованию вкладов», государственная корпорация — Фонд содействия реформированию жилищно-коммунального хозяйства, Государственная корпорация по содействию разработке, производству и экспорту высокотехнологичной промышленной продукции «Ростех», Государственная корпорация по атомной энергии «Росатом», Государственная корпорация по космической деятельности «Роскосмос», Государственная компания «Российские автомобильные дороги» и публично-правовые компании вправе открывать банковские и иные счета и с которыми эти государственные корпорации, государственная компания и публично-правовые компании вправе заключать договоры банковского вклада (депозита), и внесении изменений в Правила инвестирования временно свободных средств государственной корпорации, государственной компании», по состоянию на: - 01.10.2023",/vfs/credit/fzlist/fz806_3list-20231001.xlsx
Reg604,"Перечень кредитных организаций, соответствующих требованиям пункта 3 Требований, утвержденных постановлением Правительства Российской Федерации от 10.07.2018 № 806 «Об утверждении требований к кредитным организациям на территории Российской Федерации, в которых государственная корпорация «Агентство по страхованию вкладов», государственная корпорация — Фонд содействия реформированию жилищно-коммунального хозяйства, Государственная корпорация по содействию разработке, производству и экспорту высокотехнологичной промышленной продукции «Ростех», Государственная корпорация по атомной энергии «Росатом», Государственная корпорация по космической деятельности «Роскосмос», Государственная компания «Российские автомобильные дороги» и публично-правовые компании вправе открывать банковские и иные счета и с которыми эти государственные корпорации, государственная компания и публично-правовые компании вправе заключать договоры банковского вклада (депозита), и внесении изменений в Правила инвестирования временно свободных средств государственной корпорации, государственной компании», по состоянию на: - 01.09.2023",/vfs/credit/fzlist/fz806_3list-20230901.xlsx
Reg605,"Перечень кредитных организаций, соответствующих требованиям пункта 3 Требований, утвержденных постановлением Правительства Российской Федерации от 10.07.2018 № 806 «Об утверждении требований к кредитным организациям на территории Российской Федерации, в которых государственная корпорация «Агентство по страхованию вкладов», государственная корпорация — Фонд содействия реформированию жилищно-коммунального хозяйства, Государственная корпорация по содействию разработке, производству и экспорту высокотехнологичной промышленной продукции «Ростех», Государственная корпорация по атомной энергии «Росатом», Государственная корпорация по космической деятельности «Роскосмос», Государственная компания «Российские автомобильные дороги» и публично-правовые компании вправе открывать банковские и иные счета и с которыми эти государственные корпорации, государственная компания и публично-правовые компании вправе заключать договоры банковского вклада (депозита), и внесении изменений в Правила инвестирования временно свободных средств государственной корпорации, государственной компании», по состоянию на: - 01.08.2023",/vfs/credit/fzlist/fz806_3list-20230801.xlsx
Reg606,"Перечень кредитных организаций, соответствующих требованиям пункта 3 Требований, утвержденных постановлением Правительства Российской Федерации от 10.07.2018 № 806 «Об утверждении требований к кредитным организациям на территории Российской Федерации, в которых государственная корпорация «Агентство по страхованию вкладов», государственная корпорация — Фонд содействия реформированию жилищно-коммунального хозяйства, Государственная корпорация по содействию разработке, производству и экспорту высокотехнологичной промышленной продукции «Ростех», Государственная корпорация по атомной энергии «Росатом», Государственная корпорация по космической деятельности «Роскосмос», Государственная компания «Российские автомобильные дороги» и публично-правовые компании вправе открывать банковские и иные счета и с которыми эти государственные корпорации, государственная компания и публично-правовые компании вправе заключать договоры банковского вклада (депозита), и внесении изменений в Правила инвестирования временно свободных средств государственной корпорации, государственной компании», по состоянию на: - 01.07.2023",/vfs/credit/fzlist/fz806_3list-20230701.xlsx
Reg607,"Перечень кредитных организаций, соответствующих требованиям пункта 3 Требований, утвержденных постановлением Правительства Российской Федерации от 10.07.2018 № 806 «Об утверждении требований к кредитным организациям на территории Российской Федерации, в которых государственная корпорация «Агентство по страхованию вкладов», государственная корпорация — Фонд содействия реформированию жилищно-коммунального хозяйства, Государственная корпорация по содействию разработке, производству и экспорту высокотехнологичной промышленной продукции «Ростех», Государственная корпорация по атомной энергии «Росатом», Государственная корпорация по космической деятельности «Роскосмос», Государственная компания «Российские автомобильные дороги» и публично-правовые компании вправе открывать банковские и иные счета и с которыми эти государственные корпорации, государственная компания и публично-правовые компании вправе заключать договоры банковского вклада (депозита), и внесении изменений в Правила инвестирования временно свободных средств государственной корпорации, государственной компании», по состоянию на: - 01.06.2023",/vfs/credit/fzlist/fz806_3list-20230601.xlsx
Reg608,"Перечень кредитных организаций, соответствующих требованиям пункта 3 Требований, утвержденных постановлением Правительства Российской Федерации от 10.07.2018 № 806 «Об утверждении требований к кредитным организациям на территории Российской Федерации, в которых государственная корпорация «Агентство по страхованию вкладов», государственная корпорация — Фонд содействия реформированию жилищно-коммунального хозяйства, Государственная корпорация по содействию разработке, производству и экспорту высокотехнологичной промышленной продукции «Ростех», Государственная корпорация по атомной энергии «Росатом», Государственная корпорация по космической деятельности «Роскосмос», Государственная компания «Российские автомобильные дороги» и публично-правовые компании вправе открывать банковские и иные счета и с которыми эти государственные корпорации, государственная компания и публично-правовые компании вправе заключать договоры банковского вклада (депозита), и внесении изменений в Правила инвестирования временно свободных средств государственной корпорации, государственной компании», по состоянию на: - 01.05.2023",/vfs/credit/fzlist/fz806_3list-20230501.xlsx
Reg609,"Перечень кредитных организаций, соответствующих требованиям пункта 3 Требований, утвержденных постановлением Правительства Российской Федерации от 10.07.2018 № 806 «Об утверждении требований к кредитным организациям на территории Российской Федерации, в которых государственная корпорация «Агентство по страхованию вкладов», государственная корпорация — Фонд содействия реформированию жилищно-коммунального хозяйства, Государственная корпорация по содействию разработке, производству и экспорту высокотехнологичной промышленной продукции «Ростех», Государственная корпорация по атомной энергии «Росатом», Государственная корпорация по космической деятельности «Роскосмос», Государственная компания «Российские автомобильные дороги» и публично-правовые компании вправе открывать банковские и иные счета и с которыми эти государственные корпорации, государственная компания и публично-правовые компании вправе заключать договоры банковского вклада (депозита), и внесении изменений в Правила инвестирования временно свободных средств государственной корпорации, государственной компании», по состоянию на: - 01.04.2023",/vfs/credit/fzlist/fz806_3list-20230401.xlsx
Reg610,"Перечень кредитных организаций, соответствующих требованиям пункта 3 Требований, утвержденных постановлением Правительства Российской Федерации от 10.07.2018 № 806 «Об утверждении требований к кредитным организациям на территории Российской Федерации, в которых государственная корпорация «Агентство по страхованию вкладов», государственная корпорация — Фонд содействия реформированию жилищно-коммунального хозяйства, Государственная корпорация по содействию разработке, производству и экспорту высокотехнологичной промышленной продукции «Ростех», Государственная корпорация по атомной энергии «Росатом», Государственная корпорация по космической деятельности «Роскосмос», Государственная компания «Российские автомобильные дороги» и публично-правовые компании вправе открывать банковские и иные счета и с которыми эти государственные корпорации, государственная компания и публично-правовые компании вправе заключать договоры банковского вклада (депозита), и внесении изменений в Правила инвестирования временно свободных средств государственной корпорации, государственной компании», по состоянию на: - 01.03.2023",/vfs/credit/fzlist/fz806_3list-20230301.xlsx
Reg611,"Перечень кредитных организаций, соответствующих требованиям пункта 3 Требований, утвержденных постановлением Правительства Российской Федерации от 10.07.2018 № 806 «Об утверждении требований к кредитным организациям на территории Российской Федерации, в которых государственная корпорация «Агентство по страхованию вкладов», государственная корпорация — Фонд содействия реформированию жилищно-коммунального хозяйства, Государственная корпорация по содействию разработке, производству и экспорту высокотехнологичной промышленной продукции «Ростех», Государственная корпорация по атомной энергии «Росатом», Государственная корпорация по космической деятельности «Роскосмос», Государственная компания «Российские автомобильные дороги» и публично-правовые компании вправе открывать банковские и иные счета и с которыми эти государственные корпорации, государственная компания и публично-правовые компании вправе заключать договоры банковского вклада (депозита), и внесении изменений в Правила инвестирования временно свободных средств государственной корпорации, государственной компании», по состоянию на: - 01.02.2023",/vfs/credit/fzlist/fz806_3list-20230201.xlsx
Reg612,"Перечень кредитных организаций, соответствующих требованиям пункта 3 Требований, утвержденных постановлением Правительства Российской Федерации от 10.07.2018 № 806 «Об утверждении требований к кредитным организациям на территории Российской Федерации, в которых государственная корпорация «Агентство по страхованию вкладов», государственная корпорация — Фонд содействия реформированию жилищно-коммунального хозяйства, Государственная корпорация по содействию разработке, производству и экспорту высокотехнологичной промышленной продукции «Ростех», Государственная корпорация по атомной энергии «Росатом», Государственная корпорация по космической деятельности «Роскосмос», Государственная компания «Российские автомобильные дороги» и публично-правовые компании вправе открывать банковские и иные счета и с которыми эти государственные корпорации, государственная компания и публично-правовые компании вправе заключать договоры банковского вклада (депозита), и внесении изменений в Правила инвестирования временно свободных средств государственной корпорации, государственной компании», по состоянию на: - 01.01.2023",/vfs/credit/fzlist/fz806_3list-20230101.xlsx
Reg613,"Перечень кредитных организаций, соответствующих требованиям пункта 3 Требований, утвержденных постановлением Правительства Российской Федерации от 10.07.2018 № 806 «Об утверждении требований к кредитным организациям на территории Российской Федерации, в которых государственная корпорация «Агентство по страхованию вкладов», государственная корпорация — Фонд содействия реформированию жилищно-коммунального хозяйства, Государственная корпорация по содействию разработке, производству и экспорту высокотехнологичной промышленной продукции «Ростех», Государственная корпорация по атомной энергии «Росатом», Государственная корпорация по космической деятельности «Роскосмос», Государственная компания «Российские автомобильные дороги» и публично-правовые компании вправе открывать банковские и иные счета и с которыми эти государственные корпорации, государственная компания и публично-правовые компании вправе заключать договоры банковского вклада (депозита), и внесении изменений в Правила инвестирования временно свободных средств государственной корпорации, государственной компании», по состоянию на: - 01.12.2022",/vfs/credit/fzlist/fz806_3list-20221201.xlsx
Reg614,"Перечень кредитных организаций, соответствующих требованиям пункта 3 Требований, утвержденных постановлением Правительства Российской Федерации от 10.07.2018 № 806 «Об утверждении требований к кредитным организациям на территории Российской Федерации, в которых государственная корпорация «Агентство по страхованию вкладов», государственная корпорация — Фонд содействия реформированию жилищно-коммунального хозяйства, Государственная корпорация по содействию разработке, производству и экспорту высокотехнологичной промышленной продукции «Ростех», Государственная корпорация по атомной энергии «Росатом», Государственная корпорация по космической деятельности «Роскосмос», Государственная компания «Российские автомобильные дороги» и публично-правовые компании вправе открывать банковские и иные счета и с которыми эти государственные корпорации, государственная компания и публично-правовые компании вправе заключать договоры банковского вклада (депозита), и внесении изменений в Правила инвестирования временно свободных средств государственной корпорации, государственной компании», по состоянию на: - 01.11.2022",/vfs/credit/fzlist/fz806_3list-20221101.xlsx
Reg615,"Перечень кредитных организаций, соответствующих требованиям пункта 3 Требований, утвержденных постановлением Правительства Российской Федерации от 10.07.2018 № 806 «Об утверждении требований к кредитным организациям на территории Российской Федерации, в которых государственная корпорация «Агентство по страхованию вкладов», государственная корпорация — Фонд содействия реформированию жилищно-коммунального хозяйства, Государственная корпорация по содействию разработке, производству и экспорту высокотехнологичной промышленной продукции «Ростех», Государственная корпорация по атомной энергии «Росатом», Государственная корпорация по космической деятельности «Роскосмос», Государственная компания «Российские автомобильные дороги» и публично-правовые компании вправе открывать банковские и иные счета и с которыми эти государственные корпорации, государственная компания и публично-правовые компании вправе заключать договоры банковского вклада (депозита), и внесении изменений в Правила инвестирования временно свободных средств государственной корпорации, государственной компании», по состоянию на: - 01.10.2022",/vfs/credit/fzlist/fz806_3list-20221001.xlsx
Reg616,"Перечень кредитных организаций, соответствующих требованиям пункта 3 Требований, утвержденных постановлением Правительства Российской Федерации от 10.07.2018 № 806 «Об утверждении требований к кредитным организациям на территории Российской Федерации, в которых государственная корпорация «Агентство по страхованию вкладов», государственная корпорация — Фонд содействия реформированию жилищно-коммунального хозяйства, Государственная корпорация по содействию разработке, производству и экспорту высокотехнологичной промышленной продукции «Ростех», Государственная корпорация по атомной энергии «Росатом», Государственная корпорация по космической деятельности «Роскосмос», Государственная компания «Российские автомобильные дороги» и публично-правовые компании вправе открывать банковские и иные счета и с которыми эти государственные корпорации, государственная компания и публично-правовые компании вправе заключать договоры банковского вклада (депозита), и внесении изменений в Правила инвестирования временно свободных средств государственной корпорации, государственной компании», по состоянию на: - 01.09.2022",/vfs/credit/fzlist/fz806_3list-20220901.xlsx
Reg617,"Перечень кредитных организаций, соответствующих требованиям пункта 3 Требований, утвержденных постановлением Правительства Российской Федерации от 10.07.2018 № 806 «Об утверждении требований к кредитным организациям на территории Российской Федерации, в которых государственная корпорация «Агентство по страхованию вкладов», государственная корпорация — Фонд содействия реформированию жилищно-коммунального хозяйства, Государственная корпорация по содействию разработке, производству и экспорту высокотехнологичной промышленной продукции «Ростех», Государственная корпорация по атомной энергии «Росатом», Государственная корпорация по космической деятельности «Роскосмос», Государственная компания «Российские автомобильные дороги» и публично-правовые компании вправе открывать банковские и иные счета и с которыми эти государственные корпорации, государственная компания и публично-правовые компании вправе заключать договоры банковского вклада (депозита), и внесении изменений в Правила инвестирования временно свободных средств государственной корпорации, государственной компании», по состоянию на: - 01.08.2022",/vfs/credit/fzlist/fz806_3list-20220801.xlsx
Reg618,"Перечень кредитных организаций, соответствующих требованиям пункта 3 Требований, утвержденных постановлением Правительства Российской Федерации от 10.07.2018 № 806 «Об утверждении требований к кредитным организациям на территории Российской Федерации, в которых государственная корпорация «Агентство по страхованию вкладов», государственная корпорация — Фонд содействия реформированию жилищно-коммунального хозяйства, Государственная корпорация по содействию разработке, производству и экспорту высокотехнологичной промышленной продукции «Ростех», Государственная корпорация по атомной энергии «Росатом», Государственная корпорация по космической деятельности «Роскосмос», Государственная компания «Российские автомобильные дороги» и публично-правовые компании вправе открывать банковские и иные счета и с которыми эти государственные корпорации, государственная компания и публично-правовые компании вправе заключать договоры банковского вклада (депозита), и внесении изменений в Правила инвестирования временно свободных средств государственной корпорации, государственной компании», по состоянию на: - 01.07.2022",/vfs/credit/fzlist/fz806_3list-20220701.xlsx
